Institution,Project_ID,Country,Doc_Title,URL,Filename
IDB,XI-IATI-IADB-AR-L1341,Argentina,Programa de Mejoramiento de Barrios. Cuarta Operacin Individual Bajo la Lnea de Crdito Condicional para Proyectos de Inversin CCLIP establecida,https://www.iadb.org/document.cfm?id=EZSHARE-965128629-49470,XI-IATI-IADB-AR-L1341_04_Programa-de-Mejoramiento-de-Barrios-Cuarta-Operacin-Individu.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,AR-L1341 First period Jan-Jun 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45369,XI-IATI-IADB-AR-L1341_05_AR-L1341-First-period-Jan-Jun-2024-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,AR-L1341 First period Jan-Jun 2023 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44034,XI-IATI-IADB-AR-L1341_06_AR-L1341-First-period-Jan-Jun-2023-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,AR-L1341 Second period Jan-Dec 2023 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44670,XI-IATI-IADB-AR-L1341_07_AR-L1341-Second-period-Jan-Dec-2023-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,Contrato de Prstamo No. 5557-OC-AR - Programa de Mejoramiento de Barrios - AR-L1341.pdf,https://www.iadb.org/document.cfm?id=EZIDB0000366-2056220512-9212,XI-IATI-IADB-AR-L1341_08_Contrato-de-Prstamo-No-5557-OC-AR-Programa-de-Mejoramiento-d.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,Argentina. AR-L1341 Individual loan proposal Barrio Improvement Program  PROMEBA II.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-696904143-60,XI-IATI-IADB-AR-L1341_09_Argentina-AR-L1341-Individual-loan-proposal-Barrio-Improveme.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,AR-L1341 First period Jan-Jun 2025 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-47280,XI-IATI-IADB-AR-L1341_10_AR-L1341-First-period-Jan-Jun-2025-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1341,Argentina,AR-L1341 Second period Jan-Dec 2024 - Public Report.PDF,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-46045,XI-IATI-IADB-AR-L1341_11_AR-L1341-Second-period-Jan-Dec-2024-Public-ReportPDF.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288P879688SP.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-32405,XI-IATI-IADB-AR-L1288_01_AR-L1288P879688SPpdf.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,Argentina. Propuesta de prstamo para el Programa de Integracin Social y Urbana.PDF,https://www.iadb.org/document.cfm?id=EZSHARE-886698046-73,XI-IATI-IADB-AR-L1288_02_Argentina-Propuesta-de-prstamo-para-el-Programa-de-Integraci.pdf
IDB,XI-IATI-IADB-AR-L1288,Argentina,AR-L1288 First period Jan-Jun 2021 - Public Report.pdf,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35241,XI-IATI-IADB-AR-L1288_03_AR-L1288-First-period-Jan-Jun-2021-Public-Reportpdf.pdf
